"...1","filename","TeamId","TeamName","UserId","UserName","DisplayName","RegisterDate","PerformanceTier","SubmissionDate","Score"
326,"aptos2019-blindness-detection-privateleaderboard.csv",3453851,"sky5972069",2023633,"sky5972069","sky5972069","06/27/2018",0,2019-09-07 06:30:12,0.917704
327,"aptos2019-blindness-detection-privateleaderboard.csv",3350154,"Riyas",1422709,"riyasvk","Riyas","11/16/2017",1,2019-08-21 12:42:05,0.917616
328,"aptos2019-blindness-detection-privateleaderboard.csv",3346787,"Irisian",878726,"nguyenhoa","Hoa Nguyen","01/22/2017",1,2019-08-13 17:16:06,0.917606
333,"aptos2019-blindness-detection-privateleaderboard.csv",3348183,"Hilal Shaath",107125,"abualabed","H. Shaath","06/10/2013",2,2019-09-07 23:37:55,0.917573
334,"aptos2019-blindness-detection-privateleaderboard.csv",3343174,"Alpha Goose",378222,"denisbsu","Denis Kanonik","07/05/2015",3,2019-08-14 20:45:37,0.917529
335,"aptos2019-blindness-detection-privateleaderboard.csv",3351620,"Sumonkantidey",872089,"sumon23","Sumon Kanti Dey","01/17/2017",2,2019-09-07 13:08:54,0.917526
337,"aptos2019-blindness-detection-privateleaderboard.csv",3341356,"NawazishAlam",1318387,"nwzish","NawazishAlam","10/07/2017",2,2019-09-06 09:31:36,0.917454
338,"aptos2019-blindness-detection-privateleaderboard.csv",3391536,"CC OS",704663,"chinhuic","ChinHuiC","09/03/2016",2,2019-09-07 07:06:55,0.917408
339,"aptos2019-blindness-detection-privateleaderboard.csv",3391536,"CC OS",1838531,"omershect","OmerS","04/19/2018",2,2019-09-07 07:06:55,0.917408
340,"aptos2019-blindness-detection-privateleaderboard.csv",3363140,"Sachin Prabhu",195166,"sachinprabhu","Sachin Prabhu","05/13/2014",2,2019-09-07 15:07:13,0.917366
341,"aptos2019-blindness-detection-privateleaderboard.csv",3439229,"Fedor",1482273,"mlenzovet","Fedor","12/08/2017",2,2019-09-07 14:56:37,0.917364
342,"aptos2019-blindness-detection-privateleaderboard.csv",3339685,"Prashant Kikani",1270958,"prashantkikani","Prashant Kikani","09/16/2017",3,2019-09-07 05:06:38,0.917301
343,"aptos2019-blindness-detection-privateleaderboard.csv",3460282,"heartkilla",2000545,"aruchomu","heartkilla","06/17/2018",3,2019-09-03 11:48:20,0.917246
360,"aptos2019-blindness-detection-privateleaderboard.csv",3348295,"Count Macula",290833,"gzuidhof","Guido Zuidhof","02/06/2015",3,2019-09-07 11:00:45,0.916512
361,"aptos2019-blindness-detection-privateleaderboard.csv",3348295,"Count Macula",2060237,"lorepep","Lorenzo Peppoloni","07/11/2018",2,2019-09-07 11:00:45,0.916512
362,"aptos2019-blindness-detection-privateleaderboard.csv",3350790,"Ivan Razumov",2914060,"razumovivan","Ivan Razumov","03/08/2019",2,2019-09-07 17:10:40,0.916506
366,"aptos2019-blindness-detection-privateleaderboard.csv",3340350,"[ods.ai] Eye of the Beholder",743007,"blackitten13","Evgeny Kovalev","10/07/2016",2,2019-09-07 21:57:04,0.916411
369,"aptos2019-blindness-detection-privateleaderboard.csv",3388040,"ISE",580524,"harukitk","HAL","04/09/2016",2,2019-08-30 02:13:19,0.916349
370,"aptos2019-blindness-detection-privateleaderboard.csv",3339617,"Igor Krashenyi",207760,"igorkrashenyi","Igor Krashenyi","06/12/2014",3,2019-07-31 08:16:34,0.916324
374,"aptos2019-blindness-detection-privateleaderboard.csv",3343170,"Henrique Mendonça",451025,"hmendonca","Henrique Mendonça","10/26/2015",3,2019-09-01 15:28:45,0.916253
375,"aptos2019-blindness-detection-privateleaderboard.csv",3367152,"F.J.Martinez-de-Pison",276462,"jpison","F.J.Martinez-de-Pison","12/29/2014",3,2019-09-07 17:38:00,0.916195
376,"aptos2019-blindness-detection-privateleaderboard.csv",3344293,"Sergey Zhitansky",416377,"szhitansky","Sergey Zhitansky","09/10/2015",3,2019-09-04 09:51:10,0.916137
379,"aptos2019-blindness-detection-privateleaderboard.csv",3339872,"Sridhar Korupolu",1361485,"sridhark8","Sridhar Korupolu","10/26/2017",2,2019-09-03 11:43:40,0.916065
383,"aptos2019-blindness-detection-privateleaderboard.csv",3409855,"lonsuky",2311197,"lonsuky","susuky","10/02/2018",2,2019-09-07 03:59:21,0.91603
386,"aptos2019-blindness-detection-privateleaderboard.csv",3353336,"cjma",202236,"chengjiun","cjma","05/30/2014",2,2019-09-07 14:39:48,0.915968
390,"aptos2019-blindness-detection-privateleaderboard.csv",3341183,"InfiniteWing",1103760,"infinitewing","InfiniteWing","06/01/2017",2,2019-09-07 17:58:11,0.915825
391,"aptos2019-blindness-detection-privateleaderboard.csv",3344392,"Nilanjan Chattopadhyay",1916490,"nchattopadhyay","Nilanjan Chattopadhyay","05/16/2018",2,2019-08-06 14:48:03,0.915807
396,"aptos2019-blindness-detection-privateleaderboard.csv",3344093,"MicroscopeIT #1",1523093,"emaerthin","Marcin Bodych","12/30/2017",2,2019-09-07 20:17:17,0.915583
399,"aptos2019-blindness-detection-privateleaderboard.csv",3372387,"Seifeddine Fezzani",1803801,"seif95","Seifeddine Fezzani","04/09/2018",3,2019-09-06 22:58:33,0.915561
405,"aptos2019-blindness-detection-privateleaderboard.csv",3342573,"Raghawendra Singh",1490082,"raghaw","Raghawendra Singh","12/12/2017",3,2019-09-07 06:59:00,0.915467
406,"aptos2019-blindness-detection-privateleaderboard.csv",3363977,"Minh Phan",2310224,"minhnhatphan","Minh Phan","10/01/2018",2,2019-08-18 14:38:19,0.915429
408,"aptos2019-blindness-detection-privateleaderboard.csv",3434755,"alexx",361903,"alexxx","alexx","06/02/2015",2,2019-09-07 14:58:38,0.91537
409,"aptos2019-blindness-detection-privateleaderboard.csv",3350006,"Nikita Kozodoi",554091,"kozodoi","Nikita Kozodoi","03/11/2016",3,2019-09-07 15:39:36,0.915366
414,"aptos2019-blindness-detection-privateleaderboard.csv",3341932,"Pankaj",3178898,"pankaj13461","Pankaj Verma","05/04/2019",2,2019-07-31 11:26:50,0.915297
416,"aptos2019-blindness-detection-privateleaderboard.csv",3367102,"Tadeusz Hupało",1277755,"thupalo","Tadeusz Hupało","09/19/2017",2,2019-09-07 19:11:32,0.915237
417,"aptos2019-blindness-detection-privateleaderboard.csv",3339787,"Venki & Anand",1412097,"anandselvadurai","Anand Selvadurai","11/13/2017",2,2019-09-07 11:54:03,0.915178
423,"aptos2019-blindness-detection-privateleaderboard.csv",3369023,"tn",468287,"nakajima","tn","11/17/2015",2,2019-09-06 05:01:59,0.914966
424,"aptos2019-blindness-detection-privateleaderboard.csv",3384970,"Chanran Kim",1195275,"seriousran","Chanran Kim","08/01/2017",3,2019-09-06 23:20:21,0.914963
425,"aptos2019-blindness-detection-privateleaderboard.csv",3340858,"oct_path",2208353,"octpath0302","oct_path","09/04/2018",2,2019-09-07 14:07:54,0.914895
426,"aptos2019-blindness-detection-privateleaderboard.csv",3370717,"Jan Bre",2685252,"jpbremer","Jan Bre","01/08/2019",3,2019-09-07 08:28:26,0.914889
427,"aptos2019-blindness-detection-privateleaderboard.csv",3350755,"XavierP",1002167,"xavierp","Xavier","04/02/2017",2,2019-08-20 05:19:17,0.914864
431,"aptos2019-blindness-detection-privateleaderboard.csv",3340919,"Ken Ho",1258247,"kenho211","Ken Ho","09/10/2017",2,2019-09-07 08:17:49,0.914819
432,"aptos2019-blindness-detection-privateleaderboard.csv",3339180,"tam",1329988,"tomkake","tam","10/12/2017",2,2019-09-07 10:54:26,0.914784
433,"aptos2019-blindness-detection-privateleaderboard.csv",3426739,"Tower 4",3476632,"jysim3","Yang","07/18/2019",0,2019-09-07 20:22:13,0.914768
436,"aptos2019-blindness-detection-privateleaderboard.csv",3467089,"Takehiro",2442755,"takohtech","toto","11/03/2018",2,2019-08-30 12:40:06,0.91476
441,"aptos2019-blindness-detection-privateleaderboard.csv",3347595,"Endi Niu",274731,"niuddd","Endi Niu","12/22/2014",2,2019-08-31 15:24:42,0.914583
446,"aptos2019-blindness-detection-privateleaderboard.csv",3372909,"Frank Guo",1964980,"frankguo824","Frank Guo","06/04/2018",2,2019-08-24 02:40:03,0.914434
448,"aptos2019-blindness-detection-privateleaderboard.csv",3364495,"AL",808,"alexxanderlarko","Alexander  Larko","05/14/2010",4,2019-08-18 04:54:16,0.914402
449,"aptos2019-blindness-detection-privateleaderboard.csv",3396937,"Viraj Bagal",2722541,"virajbagal","Viraj Bagal","01/20/2019",2,2019-09-07 15:33:37,0.914369
452,"aptos2019-blindness-detection-privateleaderboard.csv",3354389,"DavidTen",740439,"xang1234","DavidTen","10/05/2016",2,2019-09-07 01:17:45,0.914238
455,"aptos2019-blindness-detection-privateleaderboard.csv",3340436,"Kiran Kunapuli",367792,"kirankunapuli","Kiran Kunapuli","06/13/2015",2,2019-09-07 21:16:03,0.914182
458,"aptos2019-blindness-detection-privateleaderboard.csv",3376005,"HKHKHK",1214354,"ydliu5","Itoku Lau","08/14/2017",2,2019-09-06 19:57:49,0.914168
460,"aptos2019-blindness-detection-privateleaderboard.csv",3344587,"Francois Lemarchand",2909983,"frlemarchand","Francois Lemarchand","03/07/2019",3,2019-09-07 19:48:04,0.914163
464,"aptos2019-blindness-detection-privateleaderboard.csv",3477127,"YaGana Sheriff-Hussaini",898111,"sheriytm","YaGana Sheriff-Hussaini","02/05/2017",3,2019-09-07 09:58:16,0.914024
465,"aptos2019-blindness-detection-privateleaderboard.csv",3462673,"top6!",875482,"trytolose","Rinat","01/20/2017",3,2019-09-07 15:05:06,0.914017
466,"aptos2019-blindness-detection-privateleaderboard.csv",3352355,"jpn888",2965808,"jpn888","yCarbon","03/20/2019",2,2019-09-07 05:15:06,0.913984
467,"aptos2019-blindness-detection-privateleaderboard.csv",3341995,"student",1969911,"liger1776","student","06/06/2018",2,2019-09-07 14:41:16,0.913975
476,"aptos2019-blindness-detection-privateleaderboard.csv",3349872,"azupero_adolph",2655172,"azupero","azupero_adolph","12/28/2018",2,2019-09-05 15:28:23,0.913551
481,"aptos2019-blindness-detection-privateleaderboard.csv",3369126,"climb to 0.84",635816,"weiyangwang","yipansansha","06/08/2016",1,2019-09-02 09:08:32,0.913478
483,"aptos2019-blindness-detection-privateleaderboard.csv",3339983,"katsumi",2755634,"katsumi2783","katsumi","01/29/2019",2,2019-09-07 00:52:31,0.91346
485,"aptos2019-blindness-detection-privateleaderboard.csv",3348832,"Serge",1149590,"serg132003","Serge","07/01/2017",2,2019-09-03 01:53:55,0.913405
486,"aptos2019-blindness-detection-privateleaderboard.csv",3467433,"Asilla VN",1192650,"hainamnguyen","Hai Nam Nguyen","07/30/2017",3,2019-09-07 08:26:22,0.913396
490,"aptos2019-blindness-detection-privateleaderboard.csv",3344490,"Tom57",164867,"thomastilli","Tom57","02/11/2014",3,2019-09-07 11:05:19,0.913357
491,"aptos2019-blindness-detection-privateleaderboard.csv",3358609,"Xinyang Feng",31561,"fengxy","Xinyang Feng","02/12/2012",1,2019-09-06 15:19:27,0.913351
492,"aptos2019-blindness-detection-privateleaderboard.csv",3339709,"kiyomomo",1113210,"kiyomomo","kiyomomo","06/07/2017",2,2019-09-06 23:29:01,0.913326
495,"aptos2019-blindness-detection-privateleaderboard.csv",3444162,"Anurag Trivedi",635362,"anuragtr","Anurag Trivedi","06/08/2016",2,2019-09-07 20:06:13,0.913153
498,"aptos2019-blindness-detection-privateleaderboard.csv",3350727,"monsaraida",2668122,"monsaraida","monsaraida","01/03/2019",3,2019-09-07 14:11:56,0.91306
503,"aptos2019-blindness-detection-privateleaderboard.csv",3342137,"takuoko",841938,"takuok","takuoko","12/20/2016",4,2019-07-17 07:56:36,0.912963
505,"aptos2019-blindness-detection-privateleaderboard.csv",3359004,"Vishnu",152896,"vishnus","Vishnu Subramanian","12/26/2013",2,2019-09-03 08:05:46,0.912911
506,"aptos2019-blindness-detection-privateleaderboard.csv",3359004,"Vishnu",277395,"poonaml","Poonam Ligade","01/02/2015",3,2019-09-03 08:05:46,0.912911
513,"aptos2019-blindness-detection-privateleaderboard.csv",3407426,"Dmytro Tanasiuk",2614615,"deimos357","Dmytro Tanasiuk","12/14/2018",1,2019-07-28 08:10:42,0.912826
514,"aptos2019-blindness-detection-privateleaderboard.csv",3361736,"sourcecode369",1314864,"rhtsingh","torch","10/05/2017",4,2019-07-29 01:43:05,0.912826
519,"aptos2019-blindness-detection-privateleaderboard.csv",3455513,"FernandoTN",906894,"fernandotn24","FernandoTN","02/10/2017",1,2019-09-03 19:09:46,0.912826
520,"aptos2019-blindness-detection-privateleaderboard.csv",3353896,"idroid",1147590,"idroid","idroid","06/29/2017",2,2019-07-31 01:54:28,0.912826
526,"aptos2019-blindness-detection-privateleaderboard.csv",3470727,"Nuno Ferreira",522057,"ngcferreira","Nuno Ferreira","02/05/2016",2,2019-09-04 07:34:13,0.912826
528,"aptos2019-blindness-detection-privateleaderboard.csv",3340554,"Takahiro Saito",1893940,"takahiro3110","Takahiro Saito","05/08/2018",2,2019-09-06 05:37:42,0.912826
534,"aptos2019-blindness-detection-privateleaderboard.csv",3364146,"Dmitry Kozlov",407669,"dkozlov","Dmitry Kozlov","08/28/2015",2,2019-09-07 18:02:01,0.912826
535,"aptos2019-blindness-detection-privateleaderboard.csv",3489703,"Andrey Anisimov",1272979,"mlnn2017","Andrey Anisimov","09/17/2017",2,2019-09-04 08:49:58,0.912826
538,"aptos2019-blindness-detection-privateleaderboard.csv",3340736,"Keewon Shin",1880311,"keewonshin","Keewon Shin","05/03/2018",2,2019-08-13 05:48:14,0.912826
540,"aptos2019-blindness-detection-privateleaderboard.csv",3349339,"streptkinase",1428713,"streptkinase","streptkinase","11/19/2017",1,2019-08-15 05:55:47,0.912826
541,"aptos2019-blindness-detection-privateleaderboard.csv",3340409,"Arunkumar Venkataramanan",949803,"arunkumarramanan","Arunkumar Venkataramanan","03/08/2017",3,2019-09-06 05:20:10,0.912826
543,"aptos2019-blindness-detection-privateleaderboard.csv",3352936,"TRY",3424610,"danlis","sdl","07/04/2019",0,2019-09-07 16:53:58,0.912826
548,"aptos2019-blindness-detection-privateleaderboard.csv",3342991,"t.eno",1548867,"iinotomoki","t.eno","01/13/2018",0,2019-09-05 10:24:41,0.912826
550,"aptos2019-blindness-detection-privateleaderboard.csv",3340456,"DmitryKustikov",695994,"wanizz","DmitryKustikov","08/25/2016",2,2019-08-10 07:01:31,0.912826
551,"aptos2019-blindness-detection-privateleaderboard.csv",3519786,"Pies",352740,"tobycat","Pies","05/15/2015",2,2019-08-10 07:59:58,0.912826
552,"aptos2019-blindness-detection-privateleaderboard.csv",3342850,"Mark Conway",140316,"mconway","Mark Conway","11/12/2013",2,2019-09-06 15:26:07,0.912826
555,"aptos2019-blindness-detection-privateleaderboard.csv",3346812,"prithvi1029",2153246,"prithvi1029","Abhishek Prithvi Teja","08/15/2018",2,2019-08-10 20:36:01,0.912826
556,"aptos2019-blindness-detection-privateleaderboard.csv",3523122,"kambehmw",1625743,"kanbehmw","kambehmw","02/10/2018",3,2019-08-13 01:48:59,0.912826
559,"aptos2019-blindness-detection-privateleaderboard.csv",3390497,"khwaja wisal",2130760,"khwajawisal","khwaja wisal","08/06/2018",1,2019-09-02 21:56:01,0.912826
568,"aptos2019-blindness-detection-privateleaderboard.csv",3437271,"Yue Zhang",2721247,"httpwwwfszyc","SchenbergZ","01/19/2019",2,2019-09-07 13:38:58,0.912826
570,"aptos2019-blindness-detection-privateleaderboard.csv",3431856,"Matias Thayer",329631,"chechir","Matias Thayer","04/09/2015",4,2019-08-14 13:59:40,0.912826
575,"aptos2019-blindness-detection-privateleaderboard.csv",3341598,"validmodel",2976541,"validmodel","Rashmi Margani","03/22/2019",2,2019-08-24 14:47:22,0.912826
580,"aptos2019-blindness-detection-privateleaderboard.csv",3339371,"233666",2083201,"zhykagglecs","233666","07/20/2018",0,2019-07-18 13:21:34,0.912797
583,"aptos2019-blindness-detection-privateleaderboard.csv",3340015,"digimagi",2145543,"digimagi","digimagi","08/12/2018",3,2019-09-07 21:49:14,0.912774
587,"aptos2019-blindness-detection-privateleaderboard.csv",3547260,"Sinan Calisir",1098475,"snnclsr","Sinan Calisir","05/29/2017",2,2019-08-21 06:06:13,0.912774
592,"aptos2019-blindness-detection-privateleaderboard.csv",3548177,"Grigorii Pletnev",2503406,"aizmik","Grigorii Pletnev","11/16/2018",1,2019-08-19 06:40:39,0.912774
593,"aptos2019-blindness-detection-privateleaderboard.csv",3343528,"Taylor",1208010,"tywangty","Taylor","08/09/2017",2,2019-09-06 17:15:26,0.912774
597,"aptos2019-blindness-detection-privateleaderboard.csv",3541796,"Andrew Shevelev",682191,"andrewshevelev","Andrew Shevelev","08/08/2016",2,2019-09-03 14:27:16,0.912774
599,"aptos2019-blindness-detection-privateleaderboard.csv",3434270,"Cedric Damien",1421155,"cedricdamien","Cedric Damien","11/16/2017",2,2019-09-05 00:24:18,0.912774
601,"aptos2019-blindness-detection-privateleaderboard.csv",3455176,"DeepPlaying",3435575,"zhanhangzeng","Zhanhang Zeng","07/07/2019",1,2019-08-21 23:14:00,0.912774
612,"aptos2019-blindness-detection-privateleaderboard.csv",3575341,"jtlowery",226773,"jtlowery","jtlowery","08/19/2014",2,2019-08-25 04:36:44,0.912774
613,"aptos2019-blindness-detection-privateleaderboard.csv",3444240,"Joel Hanson",970405,"joelhanson","Joel Hanson","03/16/2017",2,2019-08-25 08:50:37,0.912774
614,"aptos2019-blindness-detection-privateleaderboard.csv",3421722,"Doe John",2671440,"neurosky","Doe John","01/04/2019",2,2019-09-07 07:01:51,0.912774
616,"aptos2019-blindness-detection-privateleaderboard.csv",3344585,"Yusaku Muroya",3297883,"ymuroya47","Yusaku Muroya","06/01/2019",1,2019-09-05 03:51:55,0.912774
617,"aptos2019-blindness-detection-privateleaderboard.csv",3382554,"Tony Y.",224674,"tonyyy","Tony Y.","08/11/2014",2,2019-08-26 14:50:31,0.912774
618,"aptos2019-blindness-detection-privateleaderboard.csv",3378995,"Orbán&Mészáros",1068425,"hkristof03","Kristóf Horváth","05/10/2017",1,2019-08-26 20:37:37,0.912774
619,"aptos2019-blindness-detection-privateleaderboard.csv",3358291,"kambarakun",274683,"kambarakun","kambarakun","12/22/2014",2,2019-09-05 19:58:43,0.912774
621,"aptos2019-blindness-detection-privateleaderboard.csv",3580808,"seshurajup",761268,"seshurajup","SeshuRajuP 🧘‍♂️","10/21/2016",2,2019-08-27 18:34:42,0.912774
622,"aptos2019-blindness-detection-privateleaderboard.csv",3566274,"Christian Stohlmann",2267491,"christianstohl","Christian Stohlmann","09/20/2018",1,2019-09-02 23:47:35,0.912774
623,"aptos2019-blindness-detection-privateleaderboard.csv",3344090,"Möbius",761104,"arashnic","Möbius","10/21/2016",3,2019-09-03 19:11:20,0.912774
624,"aptos2019-blindness-detection-privateleaderboard.csv",3588414,"o9o87654321",1220756,"o9o87654321","o9o87654321","08/18/2017",0,2019-08-28 23:12:46,0.912774
625,"aptos2019-blindness-detection-privateleaderboard.csv",3340978,"Ashwini",187752,"ashwinids","vishelshak","04/15/2014",1,2019-08-29 04:55:07,0.912774
631,"aptos2019-blindness-detection-privateleaderboard.csv",3404249,"Shark Deng",2663988,"muerbingsha","Shark Deng","01/02/2019",2,2019-09-06 11:19:56,0.912774
635,"aptos2019-blindness-detection-privateleaderboard.csv",3397927,"MJ Bahmani",1840354,"mjbahmani","MJ Bahmani","04/20/2018",2,2019-09-07 12:17:41,0.912774
636,"aptos2019-blindness-detection-privateleaderboard.csv",3353431,"Bibin Paul",1172195,"bibinpaul","Bibin Paul","07/17/2017",2,2019-09-03 15:36:01,0.912774
637,"aptos2019-blindness-detection-privateleaderboard.csv",3357474,"lucaskg",764458,"lucaskg","lucaskg","10/24/2016",3,2019-09-06 06:30:39,0.912774
640,"aptos2019-blindness-detection-privateleaderboard.csv",3341203,"Priyanshu Sinha",2045111,"pri2si17","Priyanshu Sinha","07/05/2018",1,2019-09-07 06:44:55,0.912721
643,"aptos2019-blindness-detection-privateleaderboard.csv",3522856,"Lachlan Mares",1909668,"lachlanmares","Lachlan Mares","05/14/2018",0,2019-08-29 22:07:13,0.912644
645,"aptos2019-blindness-detection-privateleaderboard.csv",3409788,"Mugerwa Martin",1974436,"mugerwa","Mugerwa Martin","06/07/2018",1,2019-09-06 16:45:14,0.912607
649,"aptos2019-blindness-detection-privateleaderboard.csv",3345571,"Alan Choon",1223471,"alanchn31","Alan Choon","08/20/2017",2,2019-09-07 12:20:24,0.912511
650,"aptos2019-blindness-detection-privateleaderboard.csv",3342832,"Aleksandr Kosolapov",1393730,"jingobox","Aleksandr Kosolapov","11/06/2017",2,2019-09-07 09:14:30,0.912498
